time_log,id,ax,ay,az,gx,gy,gz,AGL,altitude,velocity,pressure,latitude,longitude,time,state
2023-08-01-14:40:55,2457,-0.81,1.07,10.59,-0.05,0,-0.02,23.96,1440.96,0,85173,-1.105957167,36.97588633,11405000,0
2023-08-01-14:40:55,2458,-0.81,1.07,10.59,-0.05,0.01,-0.02,24.44,1441.44,0.01,85174,-1.105957167,36.97588633,20230601,0
2023-08-01-14:40:55,2459,-0.8,1.08,10.6,-0.05,0.01,-0.02,24.06,1441.06,0,85169,-1.105957167,36.97588633,20230601,0
2023-08-01-14:40:55,2460,-0.8,1.07,10.59,-0.05,0,-0.02,23.77,1440.77,0,85167,-1.105957167,36.97588633,20230601,0
2023-08-01-14:40:55,2461,0,0,0,0,0,0,24.06,1441.06,0.01,85174,-1.105957167,36.97588633,20230601,0
2023-08-01-14:40:55,2462,-0.81,1.06,10.59,-0.05,0,-0.02,23.58,1440.58,-0.01,85172,-1.1059575,36.97588667,11405100,0
2023-08-01-14:40:56,2463,-0.81,1.07,10.6,-0.05,0,-0.02,23.67,1440.67,0,85174,-1.1059575,36.97588667,11405100,0
2023-08-01-14:40:56,2464,-0.8,1.07,10.59,-0.05,0.01,-0.02,24.25,1441.25,92.74,85175,-1.1059575,36.97588667,20230601,0
2023-08-01-14:40:56,2465,-0.8,1.07,10.59,-0.05,0,-0.02,23.77,1440.77,-0.01,85175,-1.1059575,36.97588667,20230601,0
2023-08-01-14:40:56,2466,-0.8,1.07,10.6,-0.05,0,-0.02,23.96,1440.96,0.93,85170,-1.1059575,36.97588667,20230601,0
2023-08-01-14:41:02,2467,-0.8,1.08,10.59,-0.05,0,-0.02,24.44,1441.44,0,85164,-1.1059575,36.97588667,20230601,0
2023-08-01-14:41:02,2468,-0.81,1.06,10.59,-0.05,0,-0.02,24.06,1441.06,0,85175,-1.105957667,36.975887,11405200,0
2023-08-01-14:41:02,2469,-0.8,1.07,10.6,-0.05,0,-0.02,23.58,1440.58,-0.01,85177,-1.105957667,36.975887,20230601,0
2023-08-01-14:41:02,2470,-0.81,1.07,10.59,-0.05,0,-0.02,23.48,1440.48,-0.01,85171,-1.105957667,36.975887,20230601,0
2023-08-01-14:41:02,2471,-1.62,2.15,21.16,-0.05,0,-0.02,24.06,1441.06,0.93,85175,-1.105957667,36.975887,20230601,0
2023-08-01-14:41:02,2472,-0.82,1.07,10.58,-0.05,0,-0.02,24.63,1441.63,0.01,85173,-1.105957667,36.975887,20230601,0
2023-08-01-14:41:02,2473,-0.81,1.07,10.6,-0.05,0,-0.02,23.86,1440.86,0,85168,-1.105957333,36.97588683,11405300,0
2023-08-01-14:41:02,2474,-0.8,1.07,10.59,-0.05,0,-0.02,24.54,1441.54,0,85168,-1.105957333,36.97588683,11405300,0
2023-08-01-14:41:02,2475,-0.81,1.07,10.58,-0.05,0,-0.02,24.34,1441.34,0,85169,-1.105957333,36.97588683,20230601,0
2023-08-01-14:41:02,2476,-0.8,1.07,10.59,-0.05,0,-0.02,23.96,1440.96,0,85175,-1.105957333,36.97588683,20230601,0
2023-08-01-14:41:02,2477,-1.61,2.14,21.17,-0.05,0,-0.02,24.15,1441.15,0,85179,-1.105957333,36.97588683,20230601,0
2023-08-01-14:41:02,2478,-0.81,1.07,10.58,-0.05,0,-0.02,23.77,1440.77,0,85179,-1.105957333,36.97588683,20230601,0
2023-08-01-14:41:02,2479,-0.8,1.07,10.58,-0.05,0,-0.02,23.58,1440.58,0,85171,-1.105957167,36.97588667,11405400,0
2023-08-01-14:41:02,2480,-0.8,1.08,10.58,-0.05,0,-0.02,24.06,1441.06,0,85177,-1.105957167,36.97588667,20230601,0
2023-08-01-14:41:02,2481,-0.81,1.07,10.59,-0.05,0,-0.02,23.86,1440.86,0,85176,-1.105957167,36.97588667,20230601,0
2023-08-01-14:41:02,2482,-1.6,2.14,21.15,-0.05,0.01,-0.02,23.19,1440.19,0,85177,-1.105957167,36.97588667,20230601,0
2023-08-01-14:41:02,2483,-0.8,1.08,10.58,-0.05,0,-0.02,24.44,1441.44,0,85178,-1.105957167,36.97588667,20230601,0
2023-08-01-14:41:02,2484,-0.81,1.07,10.57,-0.05,0,-0.02,24.06,1441.06,0.92,85177,-1.105957,36.97588683,11405500,0
2023-08-01-14:41:02,2485,-0.8,1.06,10.58,-0.05,0.01,-0.02,23.77,1440.77,91.31,85171,-1.105957,36.97588683,11405500,0
2023-08-01-14:41:02,2486,-0.81,1.08,10.59,-0.05,0,-0.02,23.58,1440.58,-0.01,85169,-1.105957,36.97588683,20230601,0
2023-08-01-14:41:02,2487,-0.82,1.07,10.58,-0.05,0,-0.02,24.15,1441.15,0,85175,-1.105957,36.97588683,20230601,0
2023-08-01-14:41:02,2488,-0.8,1.07,10.59,-0.05,0,-0.02,24.06,1441.06,-0.01,85167,-1.105957,36.97588683,20230601,0
2023-08-01-14:41:02,2489,-0.8,1.07,10.6,-0.05,0.01,-0.02,23.86,1440.86,0,85178,-1.105957,36.97588683,20230601,0
2023-08-01-14:41:02,2490,-0.81,1.07,10.59,-0.05,0,-0.02,24.06,1441.06,0,85173,-1.105956833,36.97588683,11405600,0
2023-08-01-14:41:03,2491,-0.8,1.08,10.59,-0.05,0,-0.02,24.15,1441.15,0.01,85171,-1.105956833,36.97588683,11405600,0
2023-08-01-14:41:03,2492,-0.81,1.08,10.58,-0.05,0,-0.02,23.67,1440.67,-0.01,85174,-1.105956833,36.97588683,20230601,0
2023-08-01-14:41:03,2493,-0.8,1.07,10.58,-0.05,0.01,-0.02,23.67,1440.67,0,85182,-1.105956833,36.97588683,20230601,0
2023-08-01-14:41:03,2494,-0.81,1.07,10.58,-0.05,0.01,-0.02,23.67,1440.67,0,85181,-1.105956833,36.97588683,20230601,0
2023-08-01-14:41:03,2495,-1.59,2.15,21.14,-0.05,0,-0.02,23.77,1440.77,0,85176,-1.105956833,36.97588683,20230601,0
2023-08-01-14:41:03,2496,-0.81,1.07,10.59,-0.05,0.01,-0.02,23.58,1440.58,0,85180,-1.105957167,36.97588667,11405700,0
2023-08-01-14:41:03,2497,-0.8,1.07,10.6,-0.05,0,-0.02,22.71,1439.71,-0.01,85184,-1.105957167,36.97588667,11405700,0
2023-08-01-14:41:03,2498,-0.81,1.07,10.59,-0.05,0,-0.02,23.1,1440.1,0,85176,-1.105957167,36.97588667,20230601,0
2023-08-01-14:41:04,2499,-0.8,1.07,10.58,-0.05,0,-0.02,24.73,1441.73,0.01,85175,-1.105957167,36.97588667,20230601,0
2023-08-01-14:41:04,2500,-0.81,1.07,10.59,-0.05,0,-0.02,23.96,1440.96,0,85173,-1.105957167,36.97588667,20230601,0
2023-08-01-14:41:04,2501,-0.8,1.07,10.58,-0.05,0,-0.02,23.58,1440.58,0,85176,-1.105957167,36.97588667,20230601,0
2023-08-01-14:41:04,2502,-0.8,1.08,10.58,-0.05,0,-0.02,23.67,1440.67,0,85175,-1.105957167,36.97588683,11405800,0
2023-08-01-14:41:04,2503,-0.8,1.07,10.59,-0.05,0,-0.02,23.67,1440.67,0.01,85175,-1.105957167,36.97588683,20230601,0
2023-08-01-14:41:04,2504,-0.81,1.07,10.6,-0.05,0,-0.02,24.06,1441.06,0,85169,-1.105957167,36.97588683,20230601,0
2023-08-01-14:41:04,2505,-0.8,1.07,10.58,-0.05,0.01,-0.02,23.48,1440.48,-0.01,85183,-1.105957167,36.97588683,20230601,0
2023-08-01-14:41:05,2506,-0.81,1.07,10.58,-0.05,0,-0.02,23.96,1440.96,0.01,85175,-1.105957167,36.97588683,20230601,0
2023-08-01-14:41:05,2507,-0.82,1.08,10.59,-0.05,0,-0.02,23.77,1440.77,49.82,85174,-1.105957167,36.97588683,20230601,0
2023-08-01-14:41:05,2508,-0.81,1.07,10.58,-0.05,0,-0.02,23.96,1440.96,0,85173,-1.105957,36.97588717,11405900,0
2023-08-01-14:41:05,2509,-0.81,1.07,10.58,-0.05,0,-0.02,23.58,1440.58,0,85178,-1.105957,36.97588717,11405900,0
2023-08-01-14:41:05,2510,-0.79,1.07,10.59,-0.05,0.01,-0.02,23.96,1440.96,0,85169,-1.105957,36.97588717,20230601,0
2023-08-01-14:41:06,2511,-0.8,1.07,10.61,-0.05,0.01,-0.02,23.48,1440.48,92.66,85172,-1.105957,36.97588717,20230601,0
2023-08-01-14:41:06,2512,-0.8,1.07,10.59,-0.05,0,-0.02,23.29,1440.29,0,85183,-1.105957,36.97588717,20230601,0
2023-08-01-14:41:06,2513,-0.81,1.07,10.59,-0.05,0,-0.02,-5998.92,-4581.92,-44.28,85178,-1.105957,36.97588717,20230601,0
2023-08-01-14:41:06,2514,0,0,0,0,0,0,23.48,1440.48,92.64,85179,-1.105957,36.97588733,11410000,0
2023-08-01-14:41:06,2515,-0.81,1.06,10.59,-0.05,0,-0.02,23.67,1440.67,0,85175,-1.105957,36.97588733,11410000,0
2023-08-01-14:41:06,2516,-0.8,1.07,10.58,-0.05,0,-0.02,23.48,1440.48,-0.01,85178,-1.105957,36.97588733,20230601,0
2023-08-01-14:41:07,2517,-0.81,1.07,10.59,-0.05,0.01,-0.02,23.67,1440.67,0,85176,-1.105957,36.97588733,20230601,0
2023-08-01-14:41:07,2518,-0.8,1.07,10.58,-0.05,0,-0.02,24.06,1441.06,0.01,85181,-1.105957,36.97588733,20230601,0
2023-08-01-14:41:07,2519,-0.8,1.07,10.58,-0.05,0,-0.02,23.58,1440.58,0,85176,-1.105957,36.97588783,11410300,0
2023-08-01-14:41:07,2520,0,0,0,0,0,0,23.48,1440.48,0,85179,-1.105957,36.97588783,11410300,0
2023-08-01-14:41:07,2521,-0.81,1.07,10.59,-0.05,0.01,-0.02,23.96,1440.96,0,85176,-1.105957,36.97588783,20230601,0
2023-08-01-14:41:08,2522,-0.81,1.07,10.58,-0.05,0,-0.02,22.91,1439.91,-0.01,85741,-1.105957,36.97588783,20230601,0
2023-08-01-14:41:08,2523,-0.81,1.07,10.59,-0.05,0,-0.02,23.67,1440.67,0.82,85182,-1.105957,36.97588783,20230601,0
2023-08-01-14:41:08,2524,-0.81,1.07,10.59,-0.05,0,-0.02,23.86,1440.86,0,85179,-1.105957,36.97588783,20230601,0
2023-08-01-14:41:08,2525,-0.8,1.07,10.59,-0.05,0,-0.02,23.19,1440.19,0,85180,-1.105957,36.97588783,20230601,0
2023-08-01-14:41:08,2526,-0.81,1.08,10.57,-0.05,0,-0.02,24.25,1441.25,0.01,85174,-1.105957,36.97588783,20230601,0
2023-08-01-14:41:08,2527,-0.8,1.06,10.58,-0.05,0.01,-0.02,23.67,1440.67,-0.01,85174,-1.105957167,36.97588817,11410400,0
2023-08-01-14:41:09,2528,-0.8,1.07,10.58,-0.05,0.01,-0.02,23.19,1440.19,0,85185,-1.105957167,36.97588817,20230601,0
2023-08-01-14:41:09,2529,-0.81,1.06,10.58,-0.05,0.01,-0.02,23.67,1440.67,0.85,85177,-1.105957167,36.97588817,20230601,0
2023-08-01-14:41:09,2530,-0.81,1.07,10.58,-0.05,0,-0.02,23.29,1440.29,0,85178,-1.105957167,36.97588817,20230601,0
2023-08-01-14:41:09,2531,-0.81,1.07,10.59,-0.05,0.01,-0.02,-5999.57,-4582.57,-45.97,85179,-1.105957167,36.97588817,20230601,0
2023-08-01-14:41:09,2532,-0.81,1.07,10.6,-0.05,0,-0.02,23.67,1440.67,0.01,85174,-1.105957,36.9758885,11410500,0
2023-08-01-14:41:09,2533,-0.8,1.07,10.59,-0.19,0.02,-0.09,23.39,1440.39,0,85181,-1.105957,36.9758885,11410500,0
2023-08-01-14:41:10,2534,-0.8,1.06,10.58,-0.19,0.02,-0.09,23,1440,91.26,85179,-1.105957,36.9758885,20230601,0
2023-08-01-14:41:10,2535,-0.81,1.07,10.61,-0.05,0,-0.02,23.77,1440.77,0,85177,-1.105957,36.9758885,20230601,0
2023-08-01-14:41:10,2536,-0.81,1.07,10.6,-0.05,0,-0.02,23.19,1440.19,0,85178,-1.105957,36.9758885,20230601,0
2023-08-01-14:41:10,2537,-0.8,1.07,10.59,-0.05,0.01,-0.02,23.39,1440.39,0,85181,-1.105957,36.9758885,20230601,0
2023-08-01-14:41:10,2538,-0.81,1.08,10.59,-0.05,0,-0.02,23.77,1440.77,0.01,85183,-1.105956167,36.97588833,11410600,0
2023-08-01-14:41:11,2539,-0.81,1.08,10.61,-0.05,0,-0.02,23.29,1440.29,-0.01,85183,-1.105956167,36.97588833,20230601,0
2023-08-01-14:41:11,2540,-0.81,1.08,10.61,-0.19,0.02,-0.09,23.19,1440.19,0.87,85177,-1.105956167,36.97588833,20230601,0
2023-08-01-14:41:11,2541,-0.81,1.07,10.6,-0.05,0.01,-0.02,23.77,1440.77,0,85185,-1.105956167,36.97588833,20230601,0
2023-08-01-14:41:11,2542,-0.8,1.07,10.58,-0.05,0,-0.02,23.39,1440.39,0,85178,-1.105956167,36.97588833,20230601,0
2023-08-01-14:41:11,2543,-0.81,1.07,10.58,-0.05,0,-0.02,23.96,1440.96,0,85178,-1.105956333,36.97588833,11410700,0
2023-08-01-14:41:12,2544,-0.8,1.07,10.59,-0.05,0,-0.02,24.06,1441.06,0.01,85168,-1.105956333,36.97588833,11410700,0
2023-08-01-14:41:12,2545,-0.81,1.07,10.59,-0.05,0,-0.02,3.47,1420.47,-0.14,85173,-1.105956333,36.97588833,20230601,0
2023-08-01-14:41:12,2546,-0.81,1.07,10.61,-0.05,0,-0.02,23.48,1440.48,0.01,85179,-1.105956333,36.97588833,20230601,0
2023-08-01-14:41:12,2547,-0.8,1.07,10.59,-0.05,0.01,-0.02,23.19,1440.19,0,85181,-1.105956333,36.97588833,20230601,0
2023-08-01-14:41:12,2548,-0.81,1.08,10.59,-0.05,0,-0.02,23.58,1440.58,0.32,85180,-1.105956333,36.97588833,20230601,0
2023-08-01-14:41:12,2549,-0.81,1.07,10.61,-0.05,0.01,-0.02,23.29,1440.29,0,85178,-1.1059565,36.97588817,11410800,0
2023-08-01-14:41:12,2550,-0.81,1.07,10.6,-0.05,0.01,-0.02,23.67,1440.67,0,85178,-1.1059565,36.97588817,11410800,0
2023-08-01-14:41:13,2551,-0.8,1.07,10.59,-0.19,0.02,-0.09,23.96,1440.96,0,85172,-1.1059565,36.97588817,20230601,0
2023-08-01-14:41:13,2552,-0.8,1.07,10.59,-0.05,0,-0.02,24.06,1441.06,-0.01,85171,-1.1059565,36.97588817,20230601,0
2023-08-01-14:41:13,2553,-0.81,1.07,10.59,-0.05,0,-0.02,23.67,1440.67,0,85172,-1.1059565,36.97588817,20230601,0
2023-08-01-14:41:13,2554,-0.8,1.07,10.57,-0.05,0,-0.02,23.67,1440.67,0,85172,-1.1059565,36.97588817,20230601,0
2023-08-01-14:41:13,2555,-0.8,1.07,10.59,-0.05,0,-0.02,23.96,1440.96,0.01,85176,-1.105956,36.97588767,11410900,0
2023-08-01-14:41:14,2556,-0.81,1.07,10.58,-0.19,0.02,-0.09,23.67,1440.67,0.79,85177,-1.105956,36.97588767,20230601,0
2023-08-01-14:41:14,2557,-0.81,1.07,10.56,-0.05,0,-0.02,24.06,1441.06,0.84,85170,-1.105956,36.97588767,20230601,0
2023-08-01-14:41:14,2558,-0.8,1.06,10.6,-0.05,0,-0.02,-5998.26,-4581.26,-44.28,85176,-1.105956,36.97588767,20230601,0
2023-08-01-14:41:14,2559,-1.62,2.14,21.12,-0.05,0,-0.02,24.15,1441.15,0,85173,-1.105956,36.97588767,20230601,0
2023-08-01-14:41:14,2560,-0.79,1.07,10.58,-0.05,0,-0.02,23.58,1440.58,0,85173,-1.105955667,36.9758875,11411000,0
2023-08-01-14:41:14,2561,-0.8,1.08,10.58,-0.05,0,-0.02,24.15,1441.15,0,85172,-1.105955667,36.9758875,11411000,0
2023-08-01-14:41:15,2562,-0.81,1.07,10.58,-0.05,0,-0.02,23.96,1440.96,0,85169,-1.105955667,36.9758875,20230601,0
2023-08-01-14:41:15,2563,-0.81,1.07,10.59,-0.05,0,-0.02,2.42,1419.42,-0.14,85168,-1.105955667,36.9758875,20230601,0
2023-08-01-14:41:15,2564,-0.81,1.07,10.59,-0.05,0,-0.02,23.86,1440.86,0,85169,-1.105955667,36.9758875,20230601,0
2023-08-01-14:41:15,2565,-0.8,1.07,10.59,-0.05,0,-0.02,24.44,1441.44,0,85172,-1.105955667,36.9758875,20230601,0
2023-08-01-14:41:15,2566,-0.81,1.07,10.59,-0.05,0.01,-0.02,24.06,1441.06,0.01,85170,-1.1059555,36.97588767,11411100,0
2023-08-01-14:41:16,2567,-0.82,1.07,10.58,-0.19,0.02,-0.09,23.77,1440.77,0,85174,-1.1059555,36.97588767,20230601,0
2023-08-01-14:41:16,2568,-1.6,2.14,21.2,-0.05,0.01,-0.02,23.19,1440.19,0,85175,-1.1059555,36.97588767,20230601,0
2023-08-01-14:41:16,2569,-0.81,1.07,10.59,-0.05,0.01,-0.02,23.48,1440.48,0,85178,-1.1059555,36.97588767,20230601,0
2023-08-01-14:41:16,2570,-0.81,1.07,10.6,-0.05,0.01,-0.02,23.39,1440.39,0,85178,-1.1059555,36.97588767,20230601,0
2023-08-01-14:41:16,2571,-0.8,1.07,10.57,-0.05,0.01,-0.02,23.48,1440.48,-0.01,85173,-1.105956333,36.97588783,11411200,0
2023-08-01-14:41:16,2572,-0.8,1.07,10.6,-0.05,0,-0.02,23.77,1440.77,0,85172,-1.105956333,36.97588783,11411200,0
2023-08-01-14:41:17,2573,-0.81,1.07,10.59,-0.05,0,-0.02,23.96,1440.96,0.01,85178,-1.105956333,36.97588783,20230601,0
2023-08-01-14:41:17,2574,-0.8,1.07,10.59,-0.19,0.02,-0.09,23.48,1440.48,0,85178,-1.105956333,36.97588783,20230601,0
2023-08-01-14:41:17,2575,-0.8,1.07,10.59,-0.05,0,-0.02,23.39,1440.39,0,85182,-1.105956333,36.97588783,20230601,0
2023-08-01-14:41:17,2576,-0.81,1.07,10.59,-0.05,0,-0.02,23.48,1440.48,88.56,85177,-1.105956333,36.97588783,20230601,0
2023-08-01-14:41:17,2577,-0.81,1.06,10.59,-0.05,0,-0.02,23.48,1440.48,0,85178,-1.105956833,36.97588767,11411300,0
2023-08-01-14:41:18,2578,-0.81,1.08,10.61,-0.05,0,-0.02,23.48,1440.48,0,85179,-1.105956833,36.97588767,11411300,0
2023-08-01-14:41:18,2579,-0.82,1.07,10.58,-0.05,0,-0.02,23.48,1440.48,0,85178,-1.105956833,36.97588767,20230601,0
2023-08-01-14:41:18,2580,-0.82,1.07,10.59,-0.05,0,-0.02,22.81,1439.81,0.82,85177,-1.105956833,36.97588767,20230601,0
2023-08-01-14:41:18,2581,-0.81,1.07,10.59,-0.05,0,-0.02,23.48,1440.48,0,85180,-1.105956833,36.97588767,20230601,0
2023-08-01-14:41:18,2582,-0.81,1.07,10.59,-0.05,0,-0.02,24.54,1441.54,0.01,85171,-1.105956833,36.97588767,20230601,0
2023-08-01-14:41:18,2583,-0.81,1.07,10.58,-0.05,0.01,-0.02,23.96,1440.96,0,85168,-1.105957167,36.9758875,11411400,0
2023-08-01-14:41:19,2584,-0.81,1.08,10.57,-0.05,0,-0.02,24.63,1441.63,0.01,85170,-1.105957167,36.9758875,20230601,0
